Patente|Pedimento|SeccionAduanera|SecuenciaObservacion|Observaciones|TipoPedimento|FechaValidacionPagoR
1647|5006933|240|3|PEDIMENTO CONSOLIDADO CONFORME ART. 37 DE LA LEY ADUANERA Y ART. 42 DEL REGLAMENTO DE LA LEY ADUANERA|1|2025-11-10 10:37:06|
1925|5001387|160|6|OPERACION DE LA QUE SE IMPORTAN 2 BULTOS, CON UN PESO DE 1,100.00 KGSEL CONOCIMIENTO DE EMBARQUE EGLV143574065742 SE|1|2025-11-13 11:32:02|
3471|5600780|160|4|-LISTA DE EMPAQUE|1|2025-11-19 19:29:03|
1925|5700206|160|4|EMPAQUE-IMMEX-PROSECEL CONTENEDOR: BSIU9975078 SE DESPACHA CON NUMERO DE SELLO: EMCWFX3384.DE CONFORMIDAD CON EL|1|2025-11-13 10:47:04|
1925|5001395|160|9|5001394 CON FECHA DE PAGO DEL XX/XX/2025|1|2025-11-13 11:32:04|
1925|5001393|160|9|5001395 CON FECHA DE PAGO DEL XX/XX/2025|1|2025-11-13 11:32:03|
1925|5100881|160|4|DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL|2|2025-11-01 08:54:00|
3471|5600796|160|7|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL|1|2025-11-14 17:16:03|
1925|5100827|160|2|DE CONFORMIDAD CON EL ARTICULO 36, 36-A DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER|1|2025-11-12 16:35:05|
1925|5100881|160|7|SUBDIVIDE DE CONFORMIDAD CON EL ART.65 DEL REGLAMENTO DELA LEY ADUANERA, SIENDO ESTA LA 10MA. SUBDIVISION DE 12|2|2025-11-01 08:54:00|
1925|5700202|160|6|OPERACION DE LA QUE SE IMPORTAN 10 BULTOS, CON UN PESO DE 10,358.36.00 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE|1|2025-11-13 10:26:04|
1890|5110449|750|4|DATOS DE LA EMPRESA QUE TRANSFIERE EN TERRITORIO NACIONAL: JOINT PRODUCTION S.A. DE C.V.|1|2025-11-11 10:21:00|
3471|5600861|160|12|TOS 25 16 3471 5600860 DE FECHA 14 DE NOVIEMBRE DE 2025.|1|2025-11-14 16:09:03|
1925|5001423|160|8|3RA. SUBDIVISION DE 8 SUBDIVISIONES, TENIENDO RELACIÓN CON LOSPEDIMENTOS|1|2025-11-19 12:01:02|
1925|5700207|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-13 11:02:03|
3471|5600793|160|4|-LISTA DE EMPAQUE|1|2025-11-14 15:49:02|
1925|5700233|160|7|DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-13 10:43:02|
1925|5700209|160|5|LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 1RA. OPERACION DE LA QUE SE IMPORTAN 2|1|2025-11-12 17:57:01|
3471|5600785|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A, FRACCION I DE LA LEY ADUANERA EN VIGOR, SE ANEXAN:|1|2025-11-19 19:35:02|
3471|5600795|160|6|EL CONTENEDOR: PCIU8494390 SE DESPACHA CON NUMERO DE SELLO: CX0514160|1|2025-11-14 15:49:02|
3471|5600861|160|10|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA COMERCIAL, SIENDO E|1|2025-11-14 16:09:03|
1925|5700238|160|4|EMPAQUE-IMMEX-PROSECEL CONTENEDOR: TGBU8038707 SE DESPACHA CON NUMERO DE SELLO: EMCWEB5714.DE CONFORMIDAD CON EL|1|2025-11-13 14:41:01|
3471|5600859|160|4|-LISTA DE EMPAQUE|1|2025-11-14 17:16:03|
3471|5600798|160|6|EL CONTENEDOR: TEMU6580030 SE DESPACHA CON NUMERO DE SELLO: CX0455725|1|2025-11-14 16:30:06|
1925|5700210|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-12 17:57:01|
1925|5700230|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-13 09:40:03|
1647|5006933|240|2|RETORNO DE IMPORTACION TEMPORAL CON EL PROGRAMA IMMEX No. 482023 CONFORME ART. 108 DE LA LEY ADUANERA|1|2025-11-10 10:37:06|
3471|5600798|160|8|CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA SEPTIMA OPERACION DE LA QUE SE IMPORTAN 46 BULTOS, CON UN|1|2025-11-14 16:30:06|
1925|5700233|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-13 10:43:02|
1925|5700277|160|4|EMPAQUE-PROSEC-IMMEXEL CONTENEDOR: TRHU5640885 SE DESPACHA CON NUMERO DE SELLO: EMCWHB5064.DE CONFORMIDAD CON EL|1|2025-11-19 09:58:01|
1925|5100832|160|2|DE CONFORMIDAD CON EL ARTICULO 36, 36-A DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER|1|2025-11-12 16:40:01|
1925|5700236|160|4|EMPAQUE-IMMEX-PROSECEL CONTENEDOR: TCNU7766966 SE DESPACHA CON NUMERO DE SELLO: EMCWFX4854.DE CONFORMIDAD CON EL|1|2025-11-13 10:49:01|
1925|5100827|160|4|3.1.8-FACTURA-IMMEX-PROSECOPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E|1|2025-11-12 16:35:05|
3471|5600858|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A, FRACCION I DE LA LEY ADUANERA EN VIGOR, SE ANEXAN:|1|2025-11-14 17:16:03|
3471|5600789|160|8|CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA QUINTA OPERACION DE LA QUE SE IMPORTAN 26 BULTOS, CON UN|1|2025-11-19 18:29:04|
1905|5017408|160|17|RFC: PCM240315CC0.|1|2025-11-14 18:36:06|
1925|5700199|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-13 10:23:01|
1925|5700218|160|5|ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 10 MA.|1|2025-11-13 10:05:03|
3471|5600727|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-13 09:40:06|
1925|5700239|160|4|CONTENEDOR: EGSU1395914 SE DESPACHA CON NUMERO DE SELLO: EMCWEB5874.DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-13 11:28:01|
3471|5600862|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-14 16:48:01|
1925|5700202|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-13 10:26:04|
3471|5600860|160|13|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-14 16:30:07|
3471|5600858|160|13|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-14 17:16:03|
1925|5001393|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURAOPERACION DE|1|2025-11-13 11:32:03|
1925|5700331|160|7|VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-21 12:15:02|
1925|5700216|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-12 18:20:01|
1890|5110449|750|1|IMPORTACION VIRTUAL DE CONFORMIDAD CON EL ARTICULO 36A NUMERAL I, 105 Y 112 DE LA LEY ADUANERA EN VIGOR Y REGLAS GENERAL|1|2025-11-11 10:21:00|
3471|5600859|160|9|ONA CON LOS PEDIMENTOS 25 16 3471 5600858 DE FECHA 14 DE NOVIEMBRE DE 2025.|1|2025-11-14 17:16:03|
1637|5201476|521|3|SE TRANSMITE NUMERO DE ACUSE DE VALOR DE CONFORMIDAD CON LOS ARTICULOS 6, 36-A Y 59-A DE LA LEY ADUANERA VIGENTE Y LAS R|1|2025-11-06 23:20:01|
3471|5600780|160|3|-FACTURA COMERCIAL|1|2025-11-19 19:29:03|
1647|5006873|240|2|RETORNO DE IMPORTACION TEMPORAL CON EL PROGRAMA IMMEX No. 482023 CONFORME ART. 108 DE LA LEY ADUANERA|1|2025-11-01 09:27:01|
1925|5700240|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-13 11:24:02|
1925|5700224|160|6|OPERACION DE LA QUE SE IMPORTAN 11 BULTOS, CON UN PESO DE 10,807.3 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA|1|2025-11-12 18:26:02|
3043|5603320|523|1|DESTINATARIO CFMOTO POWERSPORTS INC|1|2025-11-10 18:13:01|
1890|5110449|750|3|SE RELACIONA CON EL PEDIMENTO DE EXPORTACION VIRTUAL: 25 39 3621 5015169|1|2025-11-11 10:21:00|
3471|5600798|160|9|PESO DE 22,258.03  KG, LA PRESENTE OPERACION SE RELACIONA CON LOS PEDIMENTOS 25 16 3471 5600792,25 16|1|2025-11-14 16:30:06|
3043|5603323|520|3|SE DECLARAN LOS NUMEROS DE COVE (S) CONFORME A LA RGCE 1.9.17 EN VIGOR|1|2025-11-10 18:13:00|
1925|5100830|160|4|DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL|1|2025-11-12 16:35:03|
1637|5201476|521|2|EL IMPORTADOR.|1|2025-11-06 23:20:01|
1925|5700225|160|5|LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 13RA. OPERACION DE LA QUE SE IMPORTAN|1|2025-11-12 18:30:04|
3471|5600973|160|5|EL CONTENEDOR: EISU8286170 SE DESPACHA CON NUMERO DE SELLO: EMCWGW7684|2|2025-11-25 09:41:01|
3043|5603321|523|3|SE DECLARAN LOS NUMEROS DE COVE (S) CONFORME A LA RGCE 1.9.17 EN VIGOR|1|2025-11-10 18:13:01|
1905|5019086|160|2|DE LAS RGCE VIGENTES.|1|2025-11-13 17:17:02|
1925|5700214|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-12 18:15:01|
3471|5600793|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-14 15:49:02|
3471|5600943|160|15|OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-27 18:24:03|
1905|5019086|160|16|DOMICILIO: AV. JUAN ESCUTIA 3201 COMPEJO INDUSTRIAL EL SAUCITO . 31125 CHIHUAHUA CH MEX|1|2025-11-13 17:17:02|
3471|5600795|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-14 15:49:02|
3471|5600858|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-14 17:16:03|
3471|5600895|160|19|3     IVA          185,527      0    185,527      0              0|2|2025-11-15 11:53:02|
1925|5100823|160|3|GENERAL EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA|1|2025-11-12 16:31:00|
3471|5600895|160|9|CIONA CON LOS PEDIMENTOS 25 16 3471 5600858 & 25 16 3471 5600859 DE FECHA 14 DE NOVIEMBRE DE 2025.|2|2025-11-15 11:53:02|
1925|5700229|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-13 09:40:02|
1925|5700240|160|7|LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-13 11:24:02|
1890|5110449|750|7|RFC: QMI150529M87|1|2025-11-11 10:21:00|
1925|5001392|160|9|5001391,5001393,5001394,5001395 CON FECHA DE PAGO DEL XX/XX/2025|1|2025-11-13 13:04:03|
1925|5700357|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-21 11:53:02|
1925|5700208|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-13 11:04:05|
3471|5600865|160|12|COMERCIAL, SIENDO ESTA LA SEGUNDA OPERACION DE LA QUE SE IMPORTA UN VALOR DE 146.54 USD,NO QUEDANDO SALDO PENDIENTE POR|1|2025-11-14 16:48:02|
1925|5001392|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA|1|2025-11-13 13:04:03|
3471|5600864|160|4|-LISTA DE EMPAQUE|1|2025-11-14 16:48:03|
1925|5001421|160|5|INFORMACIONPROPORCIONADOS POR EL CLIENTE.LOS CONTENEDORES: EMCU1740288 Y EITU1582297 SE DESPACHAN CON NUMEROS DE SELLOS:|1|2025-11-19 12:01:02|
3471|5600862|160|13|OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-14 16:48:01|
3471|5600863|160|9|CON LOS PEDIMENTOS 25 16 3471 5600858, 25 16 3471 5600859, 25 16 3471 5600860, 25 16 3471 5600861 & & 25 16 3471 560086|1|2025-11-14 16:10:03|
1925|5100830|160|8|SUBDIVISIONES, TENIENDO RELACIÓN CON LOSPEDIMENTOS 5100823,5100824,5100825,5100826,5100827,5100828,5100829,5100830,|1|2025-11-12 16:35:03|
1925|5700206|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-13 10:47:04|
1647|5006873|240|5|SE DECLARAN LOS NUMEROS DE E-DOCUMENT CONFORME A LAS RGCE 3.1.31 EN VIGOR|1|2025-11-01 09:27:01|
1925|5001392|160|8|7MA. SUBDIVISION DE 10 SUBDIVISIONES, TENIENDO RELACIÓN CON LOSPEDIMENTOS 5001386,5001387,5001388,5001389,5001390,|1|2025-11-13 13:04:03|
3897|5611617|240|1|NO SE COLOCA SELLO FISCAL CONFORME A LA REGLA 1.7.3 DE LAS REGLAS DE COMERCIO EXTERIOR|1|2025-11-13 13:20:05|
1925|5700239|160|6|2 BULTOS, CON UN PESO DE 48.07 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON|1|2025-11-13 11:28:01|
3577|5102368|521|1|PRIMER SUBDIVISION DE GUIA 9697928225, SALE 1 BULTO DE 218.6 KG QUEDANDO PENDIENTE POR SALIR 2.4 KG DEL MISMO BULTO.|1|2025-11-13 19:27:00|
3471|5600865|160|13|IMPORTAR, LA PRESENTE OPERACION SE RELACIONA CON EL PEDIMENTO 25 16 3471 5600864,  DE FECHA 14 DE NOVIEMBRE DE 2025.|1|2025-11-14 16:48:02|
1925|5700271|160|7|VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-19 09:42:02|
1647|5006933|240|1|SE DECLARAN LOS NUMEROS DE COVE (S) CONFORME A LA RGCE 1.9.17 EN VIGOR|1|2025-11-10 10:37:06|
1925|5700227|160|4|CONTENEDOR: EMCU1796728 SE DESPACHA CON NUMERO DE SELLO: EMCWHB2854.DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-13 09:35:04|
3471|5600798|160|5|EL CONTENEDOR: PCIU8932937 SE DESPACHA CON NUMERO DE SELLO: CX0514085|1|2025-11-14 16:30:06|
3471|5600797|160|13|OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-14 17:05:02|
3471|5600861|160|4|-LISTA DE EMPAQUE|1|2025-11-14 16:09:03|
1925|5700230|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-13 09:40:03|
3471|5600861|160|11|STA LA SEGUNDA OPERACION DE LA QUE SE IMPORTA UN VALOR DE 7,149.9 USD,LA PRESENTE OPERACION SE RELACIONA CON LOS PEDIMEN|1|2025-11-14 16:09:03|
3471|5600798|160|11|5.|1|2025-11-14 16:30:06|
1925|5700203|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-13 10:28:03|
1925|5700215|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-12 18:20:01|
1925|5001374|160|7|EMBARQUE EGLV143559586834 SE SUBDIVIDE DE CONFORMIDAD CON EL ART.65 DEL REGLAMENTO DELA LEY ADUANERA, SIENDO ESTA LA|1|2025-11-01 11:06:01|
3471|5600895|160|11|STA LA PRIMERA OPERACION DE LA QUE SE IMPORTA UN VALOR DE 37,090.6 USD,DE FECHA 14 DE NOVIEMBRE DE 2025.|2|2025-11-15 11:53:02|
3043|5603395|520|5|NO PAGA DTA CONFORME ART. 49 LEY FEDERAL DE DERECHOS.|1|2025-11-11 18:09:01|
1925|5100824|160|8|SUBDIVISIONES, TENIENDO RELACIÓN CON LOSPEDIMENTOS 5100823,5100824,5100825,5100826,5100827,5100828,5100829,5100830,|1|2025-11-12 16:35:04|
1925|5700230|160|4|EMPAQUE-PROSEC-IMMEXEL CONTENEDOR: EGSU1232943 SE DESPACHA CON NUMERO DE SELLO: EMCWHB2804.DE CONFORMIDAD CON EL|1|2025-11-13 09:40:03|
1925|5700293|160|6|LA QUE SE IMPORTAN 26 BULTOS, CON UN PESO DE 12,530.95 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA|1|2025-11-27 10:15:02|
3471|5600867|160|8|CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA DECIMA OPERACION DE LA QUE SE IMPORTAN 5 BULTOS, CON UN|1|2025-11-14 16:09:02|
3471|5600797|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A, FRACCION I DE LA LEY ADUANERA EN VIGOR, SE ANEXAN:|1|2025-11-14 17:05:02|
1925|5700213|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-12 18:15:00|
1925|5700226|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-12 18:32:01|
3471|5600781|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-19 19:29:03|
3043|5603395|520|1|DESTINATARIO CFMOTO POWERSPORTS INC|1|2025-11-11 18:09:01|
1925|5700202|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-13 10:26:04|
3897|5611632|240|1|NO SE COLOCA SELLO FISCAL CONFORME A LA REGLA 1.7.3 DE LAS REGLAS DE COMERCIO EXTERIOR|1|2025-11-13 13:30:14|
1925|5100826|160|3|GENERAL EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURAOPERACION|1|2025-11-12 16:35:01|
1925|5700214|160|5|ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 6TA.|1|2025-11-12 18:15:01|
1925|5700226|160|4|EMPAQUE-IMMEX-PROSECEL CONTENEDOR: EITU1672087 SE DESPACHA CON NUMERO DE SELLO: EMCWHB4354.DE CONFORMIDAD CON EL|1|2025-11-12 18:32:01|
1925|5700236|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-13 10:49:01|
3043|5603322|520|4|PEDIMENTO CONSOLIDADO CONFORME ART. 37 DE LA LEY ADUANERA Y ART. 42 DEL REGLAMENTO DE LA LEY ADUANERA|1|2025-11-10 18:03:00|
3471|5600865|160|4|-LISTA DE EMPAQUE|1|2025-11-14 16:48:02|
1905|5017408|160|18|NOTA: SE ANEXA FACTURA Y REGLA OCTAVA POR VIA E-DOCUMMENT.|1|2025-11-14 18:36:06|
1925|5700296|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-26 18:05:02|
1925|5700240|160|6|OPERACION DE LA QUE SE IMPORTAN 10 BULTOS, CON UN PESO DE 11035.93 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA|1|2025-11-13 11:24:02|
1925|5700242|160|6|OPERACION DE LA QUE SE IMPORTAN 25 BULTOS, CON UN PESO DE 13,452.75 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA|1|2025-11-13 11:23:02|
3043|5603231|523|1|DESTINATARIO CFMOTO POWERSPORTS INC NATHAN LANE N 5005 PLYMOUNTH MN 55442 USA TAX ID 22-3962475|1|2025-11-03 18:32:01|
1925|5001389|160|8|SUBDIVISIONES, TENIENDO RELACIÓN CON LOSPEDIMENTOS 5001386,5001387,5001388,5001390,5001391,5001392,5001393,5001394,|1|2025-11-13 11:32:02|
3471|5600740|160|22|MENTACION DE PARTES II.|1|2025-11-20 18:28:04|
3471|5600793|160|7|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL|1|2025-11-14 15:49:02|
1925|5001387|160|5|CLIENTE.LOS CONTENEDORES: EISU9449707 Y EITU9092017 SE DESPACHAN CON NUMEROS DE SELLOS: EMCWCS5324 Y EMCWCS5384|1|2025-11-13 11:32:02|
1925|5700200|160|5|ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 2DA.|1|2025-11-13 10:25:05|
3471|5600798|160|14|OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-14 16:30:06|
3471|5600794|160|12|COMERCIAL, SIENDO ESTA LA PRIMERA OPERACION DE LA QUE SE IMPORTA UN VALOR DE 88,403.71 USD.|1|2025-11-14 15:50:01|
3471|5600860|160|10|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA COMERCIAL, SIENDO E|1|2025-11-14 16:30:07|
1925|5100832|160|7|SUBDIVIDE DE CONFORMIDAD CON EL ART.65 DEL REGLAMENTO DELA LEY ADUANERA, SIENDO ESTA LA 10MA. SUBDIVISION DE 10|1|2025-11-12 16:40:01|
3471|5600862|160|4|-LISTA DE EMPAQUE|1|2025-11-14 16:48:01|
1925|5700225|160|7|DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-12 18:30:04|
1925|5100826|160|2|DE CONFORMIDAD CON EL ARTICULO 36, 36-A DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER|1|2025-11-12 16:35:01|
3471|5600766|160|6|EL CONTENEDOR: EGSU9176810 SE DESPACHA CON NUMERO DE SELLO: EMCWHA1234|1|2025-11-19 18:35:03|
1925|5700217|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-13 09:58:01|
1925|5700234|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-13 10:44:02|
1925|5001392|160|7|EMBARQUE EGLV143574065742 SE SUBDIVIDE DE CONFORMIDAD CON EL ART.65 DEL REGLAMENTO DELA LEY ADUANERA, SIENDO ESTA LA|1|2025-11-13 13:04:03|
3471|5600795|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A, FRACCION I DE LA LEY ADUANERA EN VIGOR, SE ANEXAN:|1|2025-11-14 15:49:02|
1925|5700357|160|5|65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 6TA. OPERACION DE|1|2025-11-21 11:53:02|
3471|5600867|160|5|EL CONTENEDOR: TCNU2158808 SE DESPACHA CON NUMERO DE SELLO: EMCWGZ7344|1|2025-11-14 16:09:02|
3471|5600865|160|9|PESO DE 1,630.00  KG, LA PRESENTE OPERACION SE RELACIONA CON LOS PEDIMENTOS 25 16 3471 5600858 ,25 16 3471 5600859,25 16|1|2025-11-14 16:48:02|
1925|5700211|160|4|CONTENEDOR: CAAU5421001 SE DESPACHA CON NUMERO DE SELLO: EMCWHB4364.DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-12 18:07:01|
3471|5600867|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A, FRACCION I DE LA LEY ADUANERA EN VIGOR, SE ANEXAN:|1|2025-11-14 16:09:02|
3471|5600794|160|10|3471 5600793 DE FECHA 14 DE NOVIEMBRE DE 2025.|1|2025-11-14 15:50:01|
1925|5001388|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-13 13:04:02|
